image,subject_id,fix_x,fix_y,duration
1333.jpg,5,519.375,183.3984375,266.0
1333.jpg,5,373.125,251.3671875,625.0
1333.jpg,5,492.5,280.6640625,92.0
1333.jpg,5,321.25,295.3125,141.0
1333.jpg,5,346.25,246.6796875,466.0
1334.jpg,5,378.75,258.3984375,591.0
1334.jpg,5,548.125,252.5390625,458.0
1334.jpg,5,341.875,150.0,108.0
1334.jpg,5,231.875,170.5078125,200.0
1334.jpg,5,251.875,180.46875,408.0
1334.jpg,5,451.875,391.40625,475.0
1334.jpg,5,474.375,317.578125,591.0
1335.jpg,5,472.5,351.5625,508.0
1335.jpg,5,250.625,423.046875,191.0
1335.jpg,5,274.375,414.2578125,208.0
1335.jpg,5,283.125,168.75,391.0
1335.jpg,5,281.875,135.3515625,816.0
1335.jpg,5,495.0,120.703125,808.0
1336.jpg,5,507.5,375.0,316.0
1336.jpg,5,509.375,406.0546875,225.0
1336.jpg,5,58.75,433.59375,92.0
1336.jpg,5,88.75,430.6640625,358.0
1336.jpg,5,56.875,270.703125,316.0
1336.jpg,5,105.625,193.9453125,316.0
1336.jpg,5,82.5,258.3984375,400.0
1336.jpg,5,405.625,250.78125,166.0
1336.jpg,5,401.25,352.734375,67.0
1336.jpg,5,400.625,384.9609375,67.0
1336.jpg,5,401.875,347.4609375,1541.0
1339.jpg,5,449.375,360.3515625,375.0
1339.jpg,5,242.5,359.1796875,216.0
1339.jpg,5,210.625,214.453125,158.0
1339.jpg,5,235.625,154.6875,633.0
1339.jpg,5,431.875,406.0546875,92.0
1339.jpg,5,416.875,365.625,75.0
1339.jpg,5,332.5,362.6953125,75.0
1341.jpg,5,455.0,367.96875,166.0
1341.jpg,5,468.75,413.0859375,525.0
1341.jpg,5,348.125,438.28125,333.0
1341.jpg,5,231.875,400.1953125,350.0
1341.jpg,5,173.75,526.171875,358.0
1341.jpg,5,509.375,528.515625,308.0
1341.jpg,5,477.5,505.6640625,425.0
1341.jpg,5,467.5,478.7109375,50.0
1342.jpg,5,386.25,237.3046875,250.0
1342.jpg,5,366.25,127.734375,358.0
1342.jpg,5,570.0,335.7421875,200.0
1342.jpg,5,588.75,382.6171875,167.0
1342.jpg,5,621.25,450.0,841.0
1342.jpg,5,650.0,526.7578125,833.0
1343.jpg,5,445.0,430.078125,125.0
1343.jpg,5,656.875,324.0234375,183.0
1343.jpg,5,625.625,333.3984375,92.0
1343.jpg,5,632.5,355.078125,75.0
1343.jpg,5,271.25,365.0390625,824.0
1343.jpg,5,643.75,333.3984375,83.0
1343.jpg,5,620.0,319.921875,366.0
1343.jpg,5,633.125,291.796875,125.0
1344.jpg,5,198.75,358.59375,333.0
1344.jpg,5,276.875,296.484375,150.0
1344.jpg,5,579.375,205.6640625,824.0
1344.jpg,5,237.5,161.71875,708.0
1344.jpg,5,98.75,282.421875,283.0
1344.jpg,5,172.5,301.7578125,208.0
1345.jpg,5,516.875,230.859375,175.0
1345.jpg,5,548.125,221.484375,341.0
1345.jpg,5,260.0,160.546875,316.0
1345.jpg,5,147.5,200.9765625,233.0
1345.jpg,5,139.375,468.1640625,833.0
1345.jpg,5,200.625,396.09375,208.0
1345.jpg,5,228.75,354.4921875,166.0
1345.jpg,5,545.625,225.5859375,550.0
1347.jpg,5,413.125,281.25,242.0
1347.jpg,5,216.25,151.7578125,58.0
1347.jpg,5,224.375,131.25,200.0
1347.jpg,5,509.375,415.4296875,75.0
1347.jpg,5,501.875,389.6484375,341.0
1347.jpg,5,515.625,366.2109375,166.0
1347.jpg,5,236.25,171.6796875,666.0
1347.jpg,5,521.25,391.40625,441.0
1349.jpg,5,308.75,278.3203125,233.0
1349.jpg,5,224.375,267.1875,283.0
1349.jpg,5,152.5,234.9609375,466.0
1349.jpg,5,305.0,271.2890625,225.0
1349.jpg,5,283.125,256.0546875,666.0
1349.jpg,5,322.5,251.953125,533.0
1349.jpg,5,351.25,268.9453125,383.0
1351.jpg,5,194.375,401.3671875,391.0
1351.jpg,5,338.75,255.46875,217.0
1351.jpg,5,358.125,237.3046875,300.0
1351.jpg,5,292.5,230.2734375,300.0
1351.jpg,5,239.375,235.546875,491.0
1351.jpg,5,466.25,181.0546875,608.0
1351.jpg,5,468.125,250.78125,183.0
1351.jpg,5,225.625,442.3828125,291.0
1352.jpg,5,417.5,359.765625,400.0
1352.jpg,5,426.25,379.1015625,300.0
1352.jpg,5,435.0,168.75,941.0
1352.jpg,5,451.875,142.3828125,50.0
1352.jpg,5,218.75,137.6953125,141.0
1352.jpg,5,235.0,106.640625,133.0
1352.jpg,5,255.0,93.75,50.0
1352.jpg,5,233.75,107.2265625,50.0
1352.jpg,5,416.875,352.1484375,708.0
1355.jpg,5,473.125,389.0625,175.0
1355.jpg,5,568.125,442.3828125,225.0
1355.jpg,5,144.375,440.625,291.0
1355.jpg,5,141.875,365.0390625,142.0
1355.jpg,5,126.25,328.7109375,516.0
1355.jpg,5,358.125,261.328125,283.0
1355.jpg,5,517.5,204.4921875,250.0
1355.jpg,5,712.5,185.15625,475.0
1355.jpg,5,566.25,407.8125,275.0
1355.jpg,5,584.375,429.4921875,358.0
1356.jpg,5,511.25,417.1875,400.0
1356.jpg,5,425.0,319.921875,75.0
1356.jpg,5,428.75,343.359375,67.0
1356.jpg,5,403.75,302.9296875,500.0
1356.jpg,5,410.0,258.3984375,1074.0
1356.jpg,5,408.125,314.6484375,441.0
1360.jpg,5,240.625,463.4765625,541.0
1360.jpg,5,415.0,283.0078125,516.0
1360.jpg,5,427.5,235.546875,400.0
1360.jpg,5,509.375,230.859375,675.0
1360.jpg,5,375.0,255.46875,291.0
1361.jpg,5,241.25,414.2578125,175.0
1361.jpg,5,96.875,380.859375,208.0
1361.jpg,5,63.125,336.9140625,350.0
1361.jpg,5,224.375,479.8828125,566.0
1361.jpg,5,543.125,273.046875,225.0
1361.jpg,5,730.0,118.359375,733.0
1361.jpg,5,767.5,103.125,341.0
1361.jpg,5,99.375,314.6484375,266.0
1362.jpg,5,367.5,267.7734375,400.0
1362.jpg,5,652.5,150.5859375,191.0
1362.jpg,5,681.875,134.765625,741.0
1362.jpg,5,338.125,230.2734375,1016.0
1429.jpg,5,210.625,391.9921875,166.0
1429.jpg,5,299.375,344.53125,283.0
1429.jpg,5,311.25,301.7578125,183.0
1429.jpg,5,678.75,435.3515625,516.0
1429.jpg,5,376.875,536.1328125,258.0
1429.jpg,5,390.0,566.6015625,241.0
1429.jpg,5,154.375,448.828125,158.0
1429.jpg,5,205.0,417.7734375,433.0
1429.jpg,5,282.5,348.046875,291.0
1431.jpg,5,408.75,380.2734375,283.0
1431.jpg,5,407.5,337.5,400.0
1431.jpg,5,406.25,308.203125,358.0
1431.jpg,5,678.75,325.78125,225.0
1431.jpg,5,654.375,364.453125,191.0
1431.jpg,5,684.375,367.3828125,250.0
1431.jpg,5,396.875,412.5,258.0
1431.jpg,5,156.875,440.625,316.0
1431.jpg,5,255.0,76.171875,191.0
1431.jpg,5,366.875,52.734375,208.0
1431.jpg,5,402.5,63.28125,250.0
1432.jpg,5,368.125,366.2109375,8.0
1432.jpg,5,330.625,430.6640625,100.0
1432.jpg,5,453.75,322.8515625,408.0
1432.jpg,5,676.875,212.6953125,458.0
1432.jpg,5,470.0,312.890625,383.0
1432.jpg,5,360.0,379.1015625,475.0
1432.jpg,5,334.375,378.515625,408.0
1432.jpg,5,343.125,402.5390625,108.0
1432.jpg,5,352.5,376.171875,675.0
1435.jpg,5,206.25,436.5234375,491.0
1435.jpg,5,299.375,560.15625,708.0
1435.jpg,5,608.75,511.5234375,425.0
1435.jpg,5,665.0,501.5625,316.0
1435.jpg,5,540.0,393.1640625,250.0
1435.jpg,5,499.375,376.7578125,208.0
1435.jpg,5,208.125,426.5625,408.0
1436.jpg,5,389.375,326.3671875,116.0
1436.jpg,5,539.375,363.8671875,92.0
1436.jpg,5,530.625,329.296875,216.0
1436.jpg,5,347.5,295.3125,2265.0
1436.jpg,5,399.375,285.9375,75.0
1436.jpg,5,389.375,214.453125,58.0
1440.jpg,5,381.875,290.625,125.0
1440.jpg,5,315.625,312.3046875,175.0
1440.jpg,5,375.625,389.0625,292.0
1440.jpg,5,166.875,244.921875,583.0
1440.jpg,5,365.625,243.75,341.0
1440.jpg,5,386.25,255.46875,408.0
1440.jpg,5,374.375,356.8359375,58.0
1440.jpg,5,351.25,433.0078125,8.0
1440.jpg,5,368.75,380.2734375,499.0
1442.jpg,5,546.25,376.171875,425.0
1442.jpg,5,413.75,292.3828125,325.0
1442.jpg,5,430.625,263.671875,333.0
1442.jpg,5,557.5,351.5625,408.0
1442.jpg,5,645.0,212.109375,67.0
1442.jpg,5,546.875,314.6484375,142.0
1442.jpg,5,566.875,435.3515625,100.0
1442.jpg,5,552.5,367.96875,491.0
1442.jpg,5,527.5,369.140625,574.0
1444.jpg,5,411.25,438.8671875,158.0
1444.jpg,5,221.875,483.3984375,525.0
1444.jpg,5,416.25,447.0703125,283.0
1444.jpg,5,516.25,181.0546875,208.0
1444.jpg,5,520.0,222.0703125,350.0
1444.jpg,5,436.25,394.3359375,150.0
1444.jpg,5,412.5,430.078125,400.0
1444.jpg,5,405.0,404.8828125,924.0
1447.jpg,5,525.0,449.4140625,200.0
1447.jpg,5,563.125,454.6875,158.0
1447.jpg,5,561.875,426.5625,125.0
1447.jpg,5,426.25,491.6015625,283.0
1447.jpg,5,570.0,527.9296875,391.0
1447.jpg,5,536.875,495.703125,341.0
1447.jpg,5,558.75,423.046875,958.0
1447.jpg,5,555.0,549.0234375,275.0
1448.jpg,5,443.75,295.8984375,275.0
1448.jpg,5,479.375,309.9609375,33.0
1448.jpg,5,490.625,359.1796875,242.0
1448.jpg,5,433.125,162.890625,2032.0
1450.jpg,5,371.875,351.5625,333.0
1450.jpg,5,404.375,428.90625,475.0
1450.jpg,5,228.125,373.2421875,308.0
1450.jpg,5,223.75,324.609375,250.0
1450.jpg,5,236.25,294.7265625,283.0
1450.jpg,5,379.375,286.5234375,283.0
1450.jpg,5,376.875,220.3125,483.0
1450.jpg,5,393.125,401.3671875,275.0
1450.jpg,5,405.0,435.3515625,300.0
1455.jpg,5,244.375,366.796875,233.0
1455.jpg,5,438.75,141.2109375,433.0
1455.jpg,5,473.75,117.7734375,999.0
1455.jpg,5,431.25,128.3203125,491.0
1455.jpg,5,311.875,117.7734375,216.0
1455.jpg,5,100.625,259.5703125,250.0
1456.jpg,5,453.75,312.3046875,225.0
1456.jpg,5,504.375,292.96875,500.0
1456.jpg,5,400.0,321.09375,333.0
1456.jpg,5,593.75,189.84375,824.0
1456.jpg,5,324.375,216.2109375,250.0
1456.jpg,5,286.25,370.8984375,358.0
1459.jpg,5,223.125,505.6640625,42.0
1459.jpg,5,208.125,534.375,241.0
1459.jpg,5,497.5,373.828125,250.0
1459.jpg,5,532.5,344.53125,333.0
1459.jpg,5,224.375,324.609375,441.0
1459.jpg,5,202.5,468.1640625,67.0
1459.jpg,5,205.625,543.1640625,408.0
1459.jpg,5,472.5,445.3125,167.0
1459.jpg,5,512.5,387.3046875,175.0
1459.jpg,5,527.5,356.25,258.0
1460.jpg,5,383.75,394.921875,208.0
1460.jpg,5,392.5,473.4375,200.0
1460.jpg,5,406.875,511.5234375,167.0
1460.jpg,5,401.875,490.4296875,50.0
1460.jpg,5,255.625,342.7734375,366.0
1460.jpg,5,403.125,321.6796875,266.0
1460.jpg,5,263.125,220.8984375,308.0
1460.jpg,5,249.375,317.578125,216.0
1460.jpg,5,399.375,365.625,433.0
1460.jpg,5,403.125,338.0859375,241.0
1460.jpg,5,402.5,490.4296875,458.0
1461.jpg,5,198.75,399.0234375,383.0
1461.jpg,5,718.125,305.859375,408.0
1461.jpg,5,664.375,284.1796875,508.0
1461.jpg,5,517.5,192.7734375,233.0
1461.jpg,5,200.0,343.359375,175.0
1461.jpg,5,171.875,399.609375,242.0
1461.jpg,5,128.75,460.546875,275.0
1461.jpg,5,244.375,461.71875,200.0
1461.jpg,5,200.0,399.609375,258.0
1461.jpg,5,188.125,357.421875,216.0
1462.jpg,5,444.375,316.9921875,200.0
1462.jpg,5,618.125,228.515625,791.0
1462.jpg,5,439.375,249.0234375,575.0
1462.jpg,5,131.875,385.546875,308.0
1462.jpg,5,101.875,394.921875,541.0
1462.jpg,5,391.875,286.5234375,225.0
1462.jpg,5,433.125,253.125,525.0
1470.jpg,5,305.625,382.03125,258.0
1470.jpg,5,304.375,323.4375,225.0
1470.jpg,5,313.75,291.2109375,216.0
1470.jpg,5,323.75,262.5,158.0
1470.jpg,5,651.875,392.578125,308.0
1470.jpg,5,397.5,440.625,558.0
1470.jpg,5,453.125,452.9296875,158.0
1470.jpg,5,713.75,403.7109375,533.0
1470.jpg,5,588.125,546.09375,533.0
1471.jpg,5,580.625,225.0,441.0
1471.jpg,5,341.875,315.234375,333.0
1471.jpg,5,471.25,264.84375,625.0
1471.jpg,5,548.75,233.7890625,267.0
1471.jpg,5,371.875,281.25,666.0
1474.jpg,5,580.625,358.0078125,175.0
1474.jpg,5,608.125,408.984375,608.0
1474.jpg,5,235.625,308.7890625,225.0
1474.jpg,5,73.125,283.59375,208.0
1474.jpg,5,48.75,267.1875,525.0
1474.jpg,5,91.875,264.84375,358.0
1474.jpg,5,388.125,309.9609375,1849.0
1475.jpg,5,311.875,397.8515625,250.0
1475.jpg,5,393.75,372.65625,550.0
1475.jpg,5,490.625,348.6328125,225.0
1475.jpg,5,673.125,447.65625,450.0
1475.jpg,5,367.5,413.0859375,341.0
1475.jpg,5,330.0,391.40625,416.0
1475.jpg,5,357.5,298.2421875,216.0
1475.jpg,5,310.0,349.8046875,408.0
1527.jpg,5,368.75,325.1953125,8.0
1527.jpg,5,283.75,420.1171875,8.0
1527.jpg,5,297.5,406.0546875,300.0
1527.jpg,5,285.625,222.65625,366.0
1527.jpg,5,336.25,412.5,350.0
1527.jpg,5,291.875,404.8828125,92.0
1527.jpg,5,385.625,188.671875,491.0
1527.jpg,5,398.125,161.71875,350.0
1527.jpg,5,280.0,225.0,483.0
1527.jpg,5,309.375,330.46875,233.0
1537.jpg,5,318.125,421.875,133.0
1537.jpg,5,506.875,508.59375,200.0
1537.jpg,5,538.75,581.8359375,416.0
1537.jpg,5,204.375,478.125,316.0
1537.jpg,5,343.125,438.28125,208.0
1537.jpg,5,335.625,414.2578125,400.0
1537.jpg,5,337.5,390.234375,283.0
1537.jpg,5,335.625,425.9765625,1041.0
1539.jpg,5,333.125,341.015625,441.0
1539.jpg,5,650.0,441.2109375,333.0
1539.jpg,5,673.125,414.84375,216.0
1539.jpg,5,666.25,379.1015625,216.0
1539.jpg,5,343.75,343.359375,483.0
1539.jpg,5,503.75,161.1328125,250.0
1539.jpg,5,591.875,147.0703125,166.0
1539.jpg,5,621.25,141.796875,433.0
1539.jpg,5,186.875,475.78125,391.0
1551.jpg,5,361.25,268.9453125,100.0
1551.jpg,5,366.875,248.4375,241.0
1551.jpg,5,656.25,193.359375,217.0
1551.jpg,5,618.75,189.2578125,441.0
1551.jpg,5,287.5,372.0703125,167.0
1551.jpg,5,201.875,410.7421875,217.0
1551.jpg,5,185.0,401.3671875,166.0
1553.jpg,5,401.875,261.328125,1432.0
1553.jpg,5,423.125,283.59375,16.0
1553.jpg,5,383.75,269.53125,116.0
1553.jpg,5,384.375,267.7734375,67.0
1553.jpg,5,386.25,264.2578125,8.0
1557.jpg,5,378.75,299.4140625,241.0
1557.jpg,5,251.25,283.59375,142.0
1557.jpg,5,242.5,266.6015625,133.0
1557.jpg,5,232.5,236.1328125,108.0
1557.jpg,5,535.0,205.078125,550.0
1557.jpg,5,502.5,411.328125,541.0
1557.jpg,5,516.875,530.859375,433.0
1557.jpg,5,298.75,361.5234375,242.0
1557.jpg,5,261.875,300.5859375,333.0
1558.jpg,5,266.25,421.2890625,67.0
1558.jpg,5,575.0,418.9453125,67.0
1558.jpg,5,335.625,273.046875,308.0
1558.jpg,5,380.625,222.65625,441.0
1558.jpg,5,231.875,420.703125,641.0
1558.jpg,5,242.5,199.21875,367.0
1559.jpg,5,415.625,289.453125,233.0
1559.jpg,5,356.25,260.15625,341.0
1559.jpg,5,475.625,352.1484375,383.0
1559.jpg,5,500.625,367.96875,233.0
1559.jpg,5,617.5,296.484375,25.0
1559.jpg,5,635.625,168.75,91.0
1559.jpg,5,634.375,113.0859375,100.0
1559.jpg,5,618.125,353.3203125,275.0
1559.jpg,5,560.0,383.7890625,83.0
1559.jpg,5,559.375,360.9375,383.0
1563.jpg,5,270.0,399.609375,175.0
1563.jpg,5,487.5,397.8515625,308.0
1563.jpg,5,251.875,229.6875,533.0
1563.jpg,5,249.375,423.6328125,50.0
1563.jpg,5,249.375,390.234375,899.0
1563.jpg,5,296.25,340.4296875,150.0
1563.jpg,5,490.0,397.265625,683.0
1564.jpg,5,218.75,307.6171875,3115.0
1565.jpg,5,518.125,444.7265625,608.0
1565.jpg,5,371.25,341.015625,608.0
1565.jpg,5,370.625,243.1640625,4664.0
1567.jpg,5,463.75,395.5078125,416.0
1567.jpg,5,480.0,449.4140625,283.0
1567.jpg,5,453.125,404.296875,283.0
1567.jpg,5,320.0,192.7734375,1141.0
1567.jpg,5,476.875,75.5859375,383.0
1567.jpg,5,208.125,462.3046875,208.0
1567.jpg,5,203.75,517.3828125,208.0
1571.jpg,5,318.125,307.03125,600.0
1571.jpg,5,433.75,395.5078125,275.0
1571.jpg,5,447.5,325.1953125,150.0
1571.jpg,5,714.375,604.1015625,116.0
1571.jpg,5,677.5,563.0859375,541.0
1571.jpg,5,566.875,461.1328125,325.0
1571.jpg,5,430.625,336.328125,216.0
1571.jpg,5,446.875,436.5234375,150.0
1571.jpg,5,718.125,576.5625,100.0
1571.jpg,5,701.25,547.8515625,133.0
1571.jpg,5,719.375,159.375,192.0
1573.jpg,5,233.125,384.375,258.0
1573.jpg,5,488.75,448.2421875,1149.0
1573.jpg,5,215.625,385.546875,83.0
1573.jpg,5,156.25,256.640625,233.0
1573.jpg,5,179.375,229.6875,500.0
1573.jpg,5,148.75,247.265625,266.0
1574.jpg,5,432.5,406.0546875,183.0
1574.jpg,5,445.0,427.734375,316.0
1574.jpg,5,238.75,485.15625,416.0
1574.jpg,5,351.25,200.9765625,391.0
1574.jpg,5,426.25,186.328125,550.0
1574.jpg,5,639.375,274.21875,58.0
1574.jpg,5,635.0,253.125,500.0
1574.jpg,5,445.625,397.8515625,633.0
1580.jpg,5,452.5,352.734375,733.0
1580.jpg,5,447.5,366.2109375,250.0
1580.jpg,5,140.0,442.3828125,325.0
1580.jpg,5,196.25,391.40625,366.0
1580.jpg,5,443.125,368.5546875,242.0
1580.jpg,5,608.125,209.765625,258.0
1580.jpg,5,583.125,179.296875,208.0
1580.jpg,5,614.375,124.21875,283.0
1581.jpg,5,353.75,233.7890625,383.0
1581.jpg,5,337.5,158.203125,341.0
1581.jpg,5,367.5,164.0625,283.0
1581.jpg,5,394.375,184.5703125,175.0
1581.jpg,5,346.875,258.3984375,641.0
1581.jpg,5,390.0,274.21875,200.0
1581.jpg,5,346.875,251.953125,766.0
1587.jpg,5,400.0,506.8359375,200.0
1587.jpg,5,115.0,288.28125,100.0
1587.jpg,5,119.375,266.6015625,58.0
1587.jpg,5,115.625,291.796875,108.0
1587.jpg,5,149.375,318.1640625,192.0
1587.jpg,5,145.0,291.2109375,83.0
1587.jpg,5,138.75,271.2890625,208.0
1587.jpg,5,76.875,271.2890625,325.0
1587.jpg,5,155.0,269.53125,491.0
1587.jpg,5,244.375,153.515625,375.0
1587.jpg,5,421.875,210.3515625,400.0
1590.jpg,5,363.75,264.2578125,325.0
1590.jpg,5,597.5,409.5703125,366.0
1590.jpg,5,561.25,385.546875,192.0
1590.jpg,5,258.125,502.734375,291.0
1590.jpg,5,232.5,464.0625,458.0
1590.jpg,5,228.125,515.0390625,583.0
1590.jpg,5,236.875,602.34375,233.0
1590.jpg,5,263.125,601.7578125,158.0
1596.jpg,5,429.375,372.65625,258.0
1596.jpg,5,151.25,341.6015625,167.0
1596.jpg,5,412.5,243.1640625,916.0
1596.jpg,5,433.125,365.625,200.0
1596.jpg,5,453.125,423.046875,125.0
1596.jpg,5,488.75,520.8984375,716.0
1596.jpg,5,431.25,270.703125,183.0
1598.jpg,5,329.375,416.6015625,583.0
1598.jpg,5,358.125,334.5703125,408.0
1598.jpg,5,115.625,305.859375,308.0
1598.jpg,5,57.5,292.96875,433.0
1598.jpg,5,426.875,261.9140625,383.0
1598.jpg,5,366.875,381.4453125,183.0
1598.jpg,5,325.0,426.5625,416.0
1600.jpg,5,371.875,291.2109375,2548.0
1603.jpg,5,512.5,243.1640625,258.0
1603.jpg,5,719.375,236.71875,92.0
1603.jpg,5,735.625,256.0546875,50.0
1603.jpg,5,718.125,240.8203125,141.0
1603.jpg,5,408.75,237.3046875,208.0
1603.jpg,5,275.625,268.359375,325.0
1603.jpg,5,444.375,345.1171875,516.0
1603.jpg,5,508.125,257.8125,558.0
1603.jpg,5,285.625,268.9453125,500.0
1603.jpg,5,411.875,353.90625,266.0
1606.jpg,5,465.0,326.953125,233.0
1606.jpg,5,339.375,485.7421875,216.0
1606.jpg,5,331.875,552.5390625,383.0
1606.jpg,5,423.125,554.8828125,250.0
1606.jpg,5,332.5,498.6328125,450.0
1606.jpg,5,485.625,342.7734375,225.0
1606.jpg,5,486.25,108.3984375,575.0
1606.jpg,5,420.0,94.921875,333.0
1606.jpg,5,536.25,96.09375,500.0
1610.jpg,5,246.875,393.75,275.0
1610.jpg,5,260.0,368.5546875,383.0
1610.jpg,5,325.625,209.1796875,266.0
1610.jpg,5,548.75,210.3515625,416.0
1610.jpg,5,521.25,152.34375,308.0
1610.jpg,5,736.875,142.96875,541.0
1610.jpg,5,386.25,167.578125,350.0
1610.jpg,5,234.375,367.3828125,233.0
1615.jpg,5,501.875,397.265625,291.0
1615.jpg,5,514.375,237.890625,191.0
1615.jpg,5,512.5,203.90625,266.0
1615.jpg,5,335.0,479.8828125,225.0
1615.jpg,5,527.5,449.4140625,200.0
1615.jpg,5,523.125,421.2890625,783.0
1615.jpg,5,498.75,386.1328125,191.0
1615.jpg,5,508.125,361.5234375,208.0
1615.jpg,5,508.125,412.5,441.0
1619.jpg,5,326.875,389.0625,258.0
1619.jpg,5,196.25,372.65625,350.0
1619.jpg,5,577.5,497.4609375,441.0
1619.jpg,5,558.125,364.453125,167.0
1619.jpg,5,590.0,367.3828125,375.0
1619.jpg,5,589.375,308.203125,158.0
1619.jpg,5,512.5,164.6484375,275.0
1619.jpg,5,456.25,126.5625,516.0
1619.jpg,5,551.875,136.5234375,316.0
1620.jpg,5,249.375,410.7421875,341.0
1620.jpg,5,396.875,329.8828125,375.0
1620.jpg,5,340.0,86.1328125,300.0
1620.jpg,5,495.625,130.078125,575.0
1620.jpg,5,400.625,311.71875,558.0
1620.jpg,5,398.125,356.8359375,400.0
1648.jpg,5,413.75,420.1171875,100.0
1648.jpg,5,435.625,473.4375,100.0
1648.jpg,5,133.75,475.1953125,358.0
1648.jpg,5,143.125,360.3515625,441.0
1648.jpg,5,432.5,390.234375,233.0
1648.jpg,5,653.125,399.0234375,283.0
1648.jpg,5,650.625,372.0703125,217.0
1648.jpg,5,376.25,234.9609375,366.0
1648.jpg,5,330.625,250.1953125,283.0
1648.jpg,5,389.375,263.0859375,591.0
